product_id;product_name;product_price;product_price_new;product_color;product_fit;product_size;product_materials;product_composition;data_scrapy
1013317010.0;Hybrid Regular Tapered Joggers;$39.99;NaN;Black;Regular fit;"The model is 187cm/6'2"" and wears a size M";Shell: Recycled cotton 20%, Recycled polyester 19%;CompositionCotton 80%, Polyester 19%, Spandex 1%;03/04/2022 19:51
1008110001.0;Freefit® Slim Jeans;$49.99;NaN;Dark denim blue;Slim fit;"The model is 187cm/6'2"" and wears a size 33/32";Shell: Recycled cotton 20%;CompositionShell: Cotton 90%, Elastomultiester 8%, Spandex 2%Pocket lining: Polyester 80%, Cotton 20%;03/04/2022 19:51
1008110002.0;Freefit® Slim Jeans;$49.99;NaN;Black/No fade black;Slim fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Cotton 100%Shell: Cotton 90%, Elastomultiester 8%, Spandex 2%;03/04/2022 19:51
1008110003.0;Freefit® Slim Jeans;$49.99;NaN;Light denim blue;Slim fit;"The model is 188cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 80%, Cotton 20%Shell: Cotton 89%, Elastomultiester 9%, Spandex 2%;03/04/2022 19:51
1008110005.0;Freefit® Slim Jeans;$49.99;NaN;Light denim blue;Slim fit;"The model is 188cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 18%, Recycled polyester 4%;CompositionPocket lining: Polyester 80%, Cotton 20%Shell: Cotton 89%, Elastomultiester 9%, Spandex 2%;03/04/2022 19:51
1008110006.0;Freefit® Slim Jeans;$49.99;NaN;Denim blue;Slim fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 80%, Cotton 20%Shell: Cotton 89%, Elastomultiester 9%, Spandex 2%;03/04/2022 19:51
1008110001.0;Freefit® Slim Jeans;$49.99;NaN;Dark denim blue;Slim fit;"The model is 187cm/6'2"" and wears a size 33/32";Shell: Recycled cotton 20%;CompositionShell: Cotton 90%, Elastomultiester 8%, Spandex 2%Pocket lining: Polyester 80%, Cotton 20%;03/04/2022 19:51
1008110002.0;Freefit® Slim Jeans;$49.99;NaN;Black/No fade black;Slim fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Cotton 100%Shell: Cotton 90%, Elastomultiester 8%, Spandex 2%;03/04/2022 19:51
1008110003.0;Freefit® Slim Jeans;$49.99;NaN;Light denim blue;Slim fit;"The model is 188cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 80%, Cotton 20%Shell: Cotton 89%, Elastomultiester 9%, Spandex 2%;03/04/2022 19:51
1008110005.0;Freefit® Slim Jeans;$49.99;NaN;Light denim blue;Slim fit;"The model is 188cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 18%, Recycled polyester 4%;CompositionPocket lining: Polyester 80%, Cotton 20%Shell: Cotton 89%, Elastomultiester 9%, Spandex 2%;03/04/2022 19:51
1008110006.0;Freefit® Slim Jeans;$49.99;NaN;Denim blue;Slim fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 80%, Cotton 20%Shell: Cotton 89%, Elastomultiester 9%, Spandex 2%;03/04/2022 19:51
875105001.0;Relaxed Jeans;$53.99;$39.99;Denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105002.0;Relaxed Jeans;$53.99;NaN;Black;Relaxed fit;"The model is 187cm/6'2"" and wears a size 32/32";Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105003.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105009.0;Relaxed Jeans;$53.99;NaN;Dark denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
875105011.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
875105015.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105016.0;Relaxed Jeans;$53.99;$39.99;Denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionShell: Cotton 100%Pocket lining: Polyester 65%, Cotton 35%;03/04/2022 19:51
730863005.0;Skinny Jeans;$29.99;NaN;Light denim blue;Skinny fit;;;CompositionCotton 99%, Spandex 1%;03/04/2022 19:51
730863033.0;Skinny Jeans;$29.99;NaN;Black/No fade black;Skinny fit;;Shell: Recycled cotton 21%;CompositionCotton 98%, Spandex 2%;03/04/2022 19:51
427159006.0;Trashed Skinny Jeans;$39.99;NaN;Light denim blue;Skinny fit;"The model is 184cm/6'0"" and wears a size 31/32";;CompositionCotton 93%, Polyester 6%, Spandex 1%;03/04/2022 19:51
1018704001.0;Relaxed Pull-on Jeans;$24.99;NaN;Light denim blue;Relaxed fit;"The model is 180cm/5'11"" and wears a size M";Shell: Recycled cotton 20%;CompositionShell: Cotton 100%Pocket lining: Polyester 65%, Cotton 35%;03/04/2022 19:51
1018704002.0;Relaxed Pull-on Jeans;$24.99;NaN;Denim blue;Relaxed fit;;Recycled cotton 20%;CompositionShell: Cotton 100%Pocket lining: Polyester 65%, Cotton 35%;03/04/2022 19:51
1018704003.0;Relaxed Pull-on Jeans;$24.99;NaN;Black;Relaxed fit;"The model is 187cm/6'2"" and wears a size L";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
1027852002.0;Relaxed Denim Joggers;$29.99;NaN;Dark gray;Relaxed fit;"The model is 187cm/6'2"" and wears a size L";Shell: Recycled cotton 20%;CompositionShell: Cotton 100%Pocket lining: Cotton 100%;03/04/2022 19:51
1027852007.0;Relaxed Denim Joggers;$29.99;NaN;Denim blue;Relaxed fit;"The model is 185cm/6'1"" and wears a size M";Shell: Recycled cotton 20%;CompositionShell: Cotton 100%Pocket lining: Cotton 100%;03/04/2022 19:51
974597001.0;Slim Tapered Jeans;$89.99;NaN;Denim blue;Slim fit;"The model is 186cm/6'1"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Cotton 100%;03/04/2022 19:51
974597002.0;Slim Tapered Jeans;$89.99;NaN;Denim blue;Slim fit;;Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Cotton 100%;03/04/2022 19:51
974597003.0;Slim Tapered Jeans;$89.99;NaN;Black;Slim fit;;Shell: Recycled cotton 21%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 98%, Spandex 2%;03/04/2022 19:51
974597005.0;Slim Tapered Jeans;$89.99;$29.99;Light denim blue;Slim fit;"The model is 187cm/6'2"" and wears a size 32/32";Shell: Recycled cotton 20%;CompositionPocket lining: Cotton 100%Shell: Cotton 99%, Spandex 1%;03/04/2022 19:51
974597006.0;Slim Tapered Jeans;$89.99;NaN;Dark gray;Slim fit;;Recycled cotton 20%;CompositionShell: Cotton 98%, Spandex 2%Pocket lining: Cotton 100%;03/04/2022 19:51
1008110001.0;Freefit® Slim Jeans;$49.99;NaN;Dark denim blue;Slim fit;"The model is 187cm/6'2"" and wears a size 33/32";Shell: Recycled cotton 20%;CompositionShell: Cotton 90%, Elastomultiester 8%, Spandex 2%Pocket lining: Polyester 80%, Cotton 20%;03/04/2022 19:51
1008110002.0;Freefit® Slim Jeans;$49.99;NaN;Black/No fade black;Slim fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Cotton 100%Shell: Cotton 90%, Elastomultiester 8%, Spandex 2%;03/04/2022 19:51
1008110003.0;Freefit® Slim Jeans;$49.99;NaN;Light denim blue;Slim fit;"The model is 188cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 80%, Cotton 20%Shell: Cotton 89%, Elastomultiester 9%, Spandex 2%;03/04/2022 19:51
1008110005.0;Freefit® Slim Jeans;$49.99;NaN;Light denim blue;Slim fit;"The model is 188cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 18%, Recycled polyester 4%;CompositionPocket lining: Polyester 80%, Cotton 20%Shell: Cotton 89%, Elastomultiester 9%, Spandex 2%;03/04/2022 19:51
1008110006.0;Freefit® Slim Jeans;$49.99;NaN;Denim blue;Slim fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 80%, Cotton 20%Shell: Cotton 89%, Elastomultiester 9%, Spandex 2%;03/04/2022 19:51
985197001.0;Slim Jeans;$29.99;NaN;Black;Slim fit;"The model is 189cm/6'2"" and wears a size 32/32";Shell: Recycled cotton 20%;CompositionPocket lining: Cotton 100%Shell: Cotton 98%, Spandex 2%;03/04/2022 19:51
985197003.0;Slim Jeans;$29.99;NaN;Denim blue;Slim fit;;Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;03/04/2022 19:51
985197004.0;Slim Jeans;$29.99;NaN;Dark denim blue;Slim fit;;;CompositionPocket lining: Cotton 100%Shell: Cotton 99%, Spandex 1%;03/04/2022 19:51
985197005.0;Slim Jeans;$29.99;NaN;Dark denim blue;Slim fit;;Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;03/04/2022 19:51
985197006.0;Slim Jeans;$29.99;NaN;Light denim blue;Slim fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;03/04/2022 19:51
985197007.0;Slim Jeans;$29.99;NaN;Dark gray;Slim fit;"The model is 187cm/6'2"" and wears a size 31/32";Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;03/04/2022 19:51
811993003.0;Regular Jeans;$69.99;NaN;Dark denim blue;Regular fit;;Shell: Recycled cotton 20%;CompositionCotton 98%, Spandex 2%;03/04/2022 19:51
811993021.0;Regular Jeans;$69.99;$29.99;Black;Regular fit;;Shell: Recycled cotton 21%;CompositionCotton 98%, Spandex 2%;03/04/2022 19:51
811993024.0;Regular Jeans;$69.99;$29.99;Denim blue;Regular fit;;Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Cotton 100%;03/04/2022 19:51
811993028.0;Regular Jeans;$69.99;$29.99;Denim blue;Regular fit;;Shell: Recycled cotton 20%;CompositionCotton 99%, Spandex 1%;03/04/2022 19:51
811993031.0;Regular Jeans;$69.99;NaN;Dark denim blue;Regular fit;;Shell: Recycled cotton 20%;CompositionCotton 99%, Spandex 1%;03/04/2022 19:51
811993034.0;Regular Jeans;$69.99;NaN;Pale denim blue;Regular fit;;Shell: Organic cotton 95%;CompositionCotton 99%, Spandex 1%;03/04/2022 19:51
811993036.0;Regular Jeans;$69.99;NaN;Blue;Regular fit;;Shell: Recycled cotton 20%;CompositionCotton 99%, Spandex 1%;03/04/2022 19:51
1013317001.0;Hybrid Regular Tapered Joggers;$39.99;NaN;Light denim blue;Regular fit;;Shell: Recycled polyester 21%, Recycled cotton 20%;CompositionCotton 77%, Polyester 21%, Spandex 2%;03/04/2022 19:51
1013317002.0;Hybrid Regular Tapered Joggers;$39.99;NaN;Denim blue;Regular fit;;Shell: Recycled polyester 21%, Recycled cotton 19%;CompositionCotton 78%, Polyester 21%, Spandex 1%;03/04/2022 19:51
1013317005.0;Hybrid Regular Tapered Joggers;$39.99;NaN;Dark gray;Regular fit;"The model is 188cm/6'2"" and wears a size M";Recycled cotton 20%;CompositionCotton 79%, Polyester 19%, Spandex 2%;03/04/2022 19:51
1013317006.0;Hybrid Regular Tapered Joggers;$39.99;NaN;Black;Regular fit;"The model is 187cm/6'2"" and wears a size L";Shell: Recycled polyester 20%, Recycled cotton 20%;CompositionCotton 79%, Polyester 20%, Spandex 1%;03/04/2022 19:51
1013317008.0;Hybrid Regular Tapered Joggers;$39.99;NaN;Dark blue;Regular fit;"The model is 187cm/6'2"" and wears a size M";Shell: Recycled polyester 21%, Recycled cotton 20%;CompositionCotton 77%, Polyester 21%, Spandex 2%;03/04/2022 19:51
1013317010.0;Hybrid Regular Tapered Joggers;$39.99;NaN;Black;Regular fit;"The model is 187cm/6'2"" and wears a size M";Shell: Recycled cotton 20%, Recycled polyester 19%;CompositionCotton 80%, Polyester 19%, Spandex 1%;03/04/2022 19:51
974597001.0;Slim Tapered Jeans;$89.99;NaN;Denim blue;Slim fit;"The model is 186cm/6'1"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Cotton 100%;03/04/2022 19:51
974597002.0;Slim Tapered Jeans;$89.99;NaN;Denim blue;Slim fit;;Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Cotton 100%;03/04/2022 19:51
974597003.0;Slim Tapered Jeans;$89.99;NaN;Black;Slim fit;;Shell: Recycled cotton 21%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 98%, Spandex 2%;03/04/2022 19:51
974597005.0;Slim Tapered Jeans;$89.99;$29.99;Light denim blue;Slim fit;"The model is 187cm/6'2"" and wears a size 32/32";Shell: Recycled cotton 20%;CompositionPocket lining: Cotton 100%Shell: Cotton 99%, Spandex 1%;03/04/2022 19:51
974597006.0;Slim Tapered Jeans;$89.99;NaN;Dark gray;Slim fit;;Recycled cotton 20%;CompositionShell: Cotton 98%, Spandex 2%Pocket lining: Cotton 100%;03/04/2022 19:51
1004476001.0;Freefit® Slim Jeans;$49.99;NaN;Light denim blue;Slim fit;"The model is 182cm/6'0"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionCotton 90%, Elastomultiester 8%, Spandex 2%;03/04/2022 19:51
1004476002.0;Freefit® Slim Jeans;$49.99;NaN;Light denim blue;Slim fit;;Shell: Recycled cotton 20%;CompositionCotton 90%, Elastomultiester 8%, Spandex 2%;03/04/2022 19:51
1004476003.0;Freefit® Slim Jeans;$49.99;NaN;Denim blue;Slim fit;;Shell: Recycled cotton 20%;CompositionCotton 90%, Elastomultiester 8%, Spandex 2%;03/04/2022 19:51
1004476004.0;Freefit® Slim Jeans;$49.99;NaN;Dark denim blue;Slim fit;"The model is 182cm/6'0"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionCotton 90%, Elastomultiester 8%, Spandex 2%;03/04/2022 19:51
1004476005.0;Freefit® Slim Jeans;$49.99;NaN;Black/No fade black;Slim fit;"The model is 182cm/6'0"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionCotton 90%, Elastomultiester 8%, Spandex 2%;03/04/2022 19:51
1004476006.0;Freefit® Slim Jeans;$49.99;NaN;Dark denim blue;Slim fit;"The model is 189cm/6'2"" and wears a size 32/32";Shell: Recycled cotton 20%;CompositionShell: Cotton 90%, Elastomultiester 8%, Spandex 2%Pocket lining: Cotton 100%;03/04/2022 19:51
875105001.0;Relaxed Jeans;$53.99;$39.99;Denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105002.0;Relaxed Jeans;$53.99;NaN;Black;Relaxed fit;"The model is 187cm/6'2"" and wears a size 32/32";Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105003.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105009.0;Relaxed Jeans;$53.99;NaN;Dark denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
875105011.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
875105015.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105016.0;Relaxed Jeans;$53.99;$39.99;Denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionShell: Cotton 100%Pocket lining: Polyester 65%, Cotton 35%;03/04/2022 19:51
1049466001.0;Loose Carpenter Jeans;$39.99;NaN;Denim blue;Loose fit;;Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
751994009.0;Slim Jeans;$44.99;$29.99;Dark blue denim;Slim fit;;;CompositionCotton 98%, Spandex 2%;03/04/2022 19:51
751994018.0;Slim Jeans;$44.99;NaN;Denim blue;Slim fit;;Shell: Recycled cotton 20%;CompositionCotton 98%, Spandex 2%;03/04/2022 19:51
751994024.0;Slim Jeans;$44.99;NaN;Black denim;Slim fit;"The model is 187cm/6'2"" and wears a size 31/32";;CompositionCotton 98%, Spandex 2%;03/04/2022 19:51
751994031.0;Slim Jeans;$44.99;$29.99;Light blue;Slim fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 5%;CompositionCotton 99%, Spandex 1%;03/04/2022 19:51
751994034.0;Slim Jeans;$44.99;NaN;Dark blue;Slim fit;"The model is 189cm/6'2"" and wears a size 32/32";Recycled cotton 20%;CompositionCotton 99%, Spandex 1%;03/04/2022 19:51
811993003.0;Regular Jeans;$69.99;NaN;Dark denim blue;Regular fit;;Shell: Recycled cotton 20%;CompositionCotton 98%, Spandex 2%;03/04/2022 19:51
811993021.0;Regular Jeans;$69.99;$29.99;Black;Regular fit;;Shell: Recycled cotton 21%;CompositionCotton 98%, Spandex 2%;03/04/2022 19:51
811993024.0;Regular Jeans;$69.99;$29.99;Denim blue;Regular fit;;Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Cotton 100%;03/04/2022 19:51
811993028.0;Regular Jeans;$69.99;$29.99;Denim blue;Regular fit;;Shell: Recycled cotton 20%;CompositionCotton 99%, Spandex 1%;03/04/2022 19:51
811993031.0;Regular Jeans;$69.99;NaN;Dark denim blue;Regular fit;;Shell: Recycled cotton 20%;CompositionCotton 99%, Spandex 1%;03/04/2022 19:51
811993034.0;Regular Jeans;$69.99;NaN;Pale denim blue;Regular fit;;Shell: Organic cotton 95%;CompositionCotton 99%, Spandex 1%;03/04/2022 19:51
811993036.0;Regular Jeans;$69.99;NaN;Blue;Regular fit;;Shell: Recycled cotton 20%;CompositionCotton 99%, Spandex 1%;03/04/2022 19:51
985197001.0;Slim Jeans;$29.99;NaN;Black;Slim fit;"The model is 189cm/6'2"" and wears a size 32/32";Shell: Recycled cotton 20%;CompositionPocket lining: Cotton 100%Shell: Cotton 98%, Spandex 2%;03/04/2022 19:51
985197003.0;Slim Jeans;$29.99;NaN;Denim blue;Slim fit;;Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;03/04/2022 19:51
985197004.0;Slim Jeans;$29.99;NaN;Dark denim blue;Slim fit;;;CompositionPocket lining: Cotton 100%Shell: Cotton 99%, Spandex 1%;03/04/2022 19:51
985197005.0;Slim Jeans;$29.99;NaN;Dark denim blue;Slim fit;;Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;03/04/2022 19:51
985197006.0;Slim Jeans;$29.99;NaN;Light denim blue;Slim fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;03/04/2022 19:51
985197007.0;Slim Jeans;$29.99;NaN;Dark gray;Slim fit;"The model is 187cm/6'2"" and wears a size 31/32";Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;03/04/2022 19:51
875105001.0;Relaxed Jeans;$53.99;$39.99;Denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105002.0;Relaxed Jeans;$53.99;NaN;Black;Relaxed fit;"The model is 187cm/6'2"" and wears a size 32/32";Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105003.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105009.0;Relaxed Jeans;$53.99;NaN;Dark denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
875105011.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
875105015.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105016.0;Relaxed Jeans;$53.99;$39.99;Denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionShell: Cotton 100%Pocket lining: Polyester 65%, Cotton 35%;03/04/2022 19:51
974202002.0;Regular Denim Joggers;$44.99;NaN;Denim blue;Regular fit;;Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
974202003.0;Regular Denim Joggers;$44.99;$29.99;Black;Regular fit;"The model is 187cm/6'2"" and wears a size M";Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
1024711001.0;Slim Jeans;$44.99;NaN;Black;Slim fit;;Lining: Recycled polyester 65%;CompositionShell: Cotton 98%, Spandex 2%Pocket lining: Cotton 100%;03/04/2022 19:51
985197001.0;Slim Jeans;$29.99;NaN;Black;Slim fit;"The model is 189cm/6'2"" and wears a size 32/32";Shell: Recycled cotton 20%;CompositionPocket lining: Cotton 100%Shell: Cotton 98%, Spandex 2%;03/04/2022 19:51
985197003.0;Slim Jeans;$29.99;NaN;Denim blue;Slim fit;;Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;03/04/2022 19:51
985197004.0;Slim Jeans;$29.99;NaN;Dark denim blue;Slim fit;;;CompositionPocket lining: Cotton 100%Shell: Cotton 99%, Spandex 1%;03/04/2022 19:51
985197005.0;Slim Jeans;$29.99;NaN;Dark denim blue;Slim fit;;Shell: Recycled cotton 20%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 65%, Cotton 35%;03/04/2022 19:51
985197006.0;Slim Jeans;$29.99;NaN;Light denim blue;Slim fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;03/04/2022 19:51
985197007.0;Slim Jeans;$29.99;NaN;Dark gray;Slim fit;"The model is 187cm/6'2"" and wears a size 31/32";Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 99%, Spandex 1%;03/04/2022 19:51
1025726002.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
1025726003.0;Relaxed Jeans;$53.99;NaN;Graphite gray;Relaxed fit;"The model is 185cm/6'1"" and wears a size 31/32";Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
875105001.0;Relaxed Jeans;$53.99;$39.99;Denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105002.0;Relaxed Jeans;$53.99;NaN;Black;Relaxed fit;"The model is 187cm/6'2"" and wears a size 32/32";Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105003.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105009.0;Relaxed Jeans;$53.99;NaN;Dark denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
875105011.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
875105015.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionCotton 100%;03/04/2022 19:51
875105016.0;Relaxed Jeans;$53.99;$39.99;Denim blue;Relaxed fit;;Shell: Recycled cotton 20%;CompositionShell: Cotton 100%Pocket lining: Polyester 65%, Cotton 35%;03/04/2022 19:51
1025726002.0;Relaxed Jeans;$53.99;NaN;Light denim blue;Relaxed fit;"The model is 187cm/6'2"" and wears a size 31/32";Shell: Recycled cotton 20%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
1025726003.0;Relaxed Jeans;$53.99;NaN;Graphite gray;Relaxed fit;"The model is 185cm/6'1"" and wears a size 31/32";Lining: Recycled polyester 65%, Recycled cotton 10%;CompositionPocket lining: Polyester 65%, Cotton 35%Shell: Cotton 100%;03/04/2022 19:51
1028865001.0;Relaxed Jeans with Embroidery Detail;$49.99;NaN;Light denim blue/Smiley®;Relaxed fit;"The model is 186cm/6'1"" and wears a size 31";Shell: Recycled cotton 20%;CompositionShell: Cotton 100%Pocket lining: Polyester 65%, Cotton 35%;03/04/2022 19:51
993887001.0;Hybrid Regular Denim Joggers;$82.99;NaN;Denim blue;Regular fit;;Shell: Recycled polyester 21%, Recycled cotton 20%;CompositionCotton 77%, Polyester 21%, Spandex 2%;03/04/2022 19:51
993887002.0;Hybrid Regular Denim Joggers;$82.99;NaN;Denim blue;Regular fit;"The model is 188cm/6'2"" and wears a size 31/32";Lining: Recycled polyester 65%;CompositionCotton 77%, Polyester 21%, Spandex 2%;03/04/2022 19:51
993887004.0;Hybrid Regular Denim Joggers;$82.99;$39.99;Black;Regular fit;;Shell: Recycled polyester 20%, Recycled cotton 20%;CompositionCotton 79%, Polyester 20%, Spandex 1%;03/04/2022 19:51
1048642001.0;Regular Bootcut Jeans;$39.99;NaN;Denim blue;Regular fit;;Lining: Recycled polyester 80%;CompositionShell: Cotton 99%, Spandex 1%Pocket lining: Polyester 80%, Cotton 20%;03/04/2022 19:51
993887001.0;Hybrid Regular Denim Joggers;$82.99;NaN;Denim blue;Regular fit;;Shell: Recycled polyester 21%, Recycled cotton 20%;CompositionCotton 77%, Polyester 21%, Spandex 2%;03/04/2022 19:51
993887002.0;Hybrid Regular Denim Joggers;$82.99;NaN;Denim blue;Regular fit;"The model is 188cm/6'2"" and wears a size 31/32";Lining: Recycled polyester 65%;CompositionCotton 77%, Polyester 21%, Spandex 2%;03/04/2022 19:51
993887004.0;Hybrid Regular Denim Joggers;$82.99;$39.99;Black;Regular fit;;Shell: Recycled polyester 20%, Recycled cotton 20%;CompositionCotton 79%, Polyester 20%, Spandex 1%;03/04/2022 19:51
